year,municipality,barcelona neighbourhoods,concept,status,value
2018,Barcelona,Sant Antoni,employed population (%),,65.2
2018,Barcelona,Sant Antoni,low-skilled workers (%),,6.2
2018,Barcelona,Sant Antoni,population with low studies (%),,11.9
2018,Barcelona,Sant Antoni,young population without post-compulsory education (%),,14.3
2018,Barcelona,Sant Antoni,foreign population from low or middle income countries (%),,13.4
2018,Barcelona,Sant Antoni,average income per person (€),,16448
2018,Barcelona,el Poble Sec,employed population (%),,62.1
2018,Barcelona,el Poble Sec,low-skilled workers (%),,11.2
2018,Barcelona,el Poble Sec,population with low studies (%),,16.1
2018,Barcelona,el Poble Sec,young population without post-compulsory education (%),,26.3
2018,Barcelona,el Poble Sec,foreign population from low or middle income countries (%),,21.2
2018,Barcelona,el Poble Sec,average income per person (€),,12011
2018,Barcelona,la Marina del Prat Vermell,employed population (%),,50.4
2018,Barcelona,la Marina del Prat Vermell,low-skilled workers (%),,21.5
2018,Barcelona,la Marina del Prat Vermell,population with low studies (%),,28.7
2018,Barcelona,la Marina del Prat Vermell,young population without post-compulsory education (%),,55.4
2018,Barcelona,la Marina del Prat Vermell,foreign population from low or middle income countries (%),,7.9
2018,Barcelona,la Marina del Prat Vermell,average income per person (€),,10139
2018,Barcelona,la Marina de Port,employed population (%),,63.8
2018,Barcelona,la Marina de Port,low-skilled workers (%),,12.9
2018,Barcelona,la Marina de Port,population with low studies (%),,18
2018,Barcelona,la Marina de Port,young population without post-compulsory education (%),,32
2018,Barcelona,la Marina de Port,foreign population from low or middle income countries (%),,12.9
2018,Barcelona,la Marina de Port,average income per person (€),,12471
2018,Barcelona,la Font de la Guatlla,employed population (%),,63.8
2018,Barcelona,la Font de la Guatlla,low-skilled workers (%),,7.3
2018,Barcelona,la Font de la Guatlla,population with low studies (%),,13.7
2018,Barcelona,la Font de la Guatlla,young population without post-compulsory education (%),,15.6
2018,Barcelona,la Font de la Guatlla,foreign population from low or middle income countries (%),,12.7
2018,Barcelona,la Font de la Guatlla,average income per person (€),,15145
2018,Barcelona,Hostafrancs,employed population (%),,63.7
2018,Barcelona,Hostafrancs,low-skilled workers (%),,7.9
2018,Barcelona,Hostafrancs,population with low studies (%),,13.6
2018,Barcelona,Hostafrancs,young population without post-compulsory education (%),,19.2
2018,Barcelona,Hostafrancs,foreign population from low or middle income countries (%),,16.3
2018,Barcelona,Hostafrancs,average income per person (€),,14404
2018,Barcelona,la Bordeta,employed population (%),,67.5
2018,Barcelona,la Bordeta,low-skilled workers (%),,7.6
2018,Barcelona,la Bordeta,population with low studies (%),,16.2
2018,Barcelona,la Bordeta,young population without post-compulsory education (%),,19
2018,Barcelona,la Bordeta,foreign population from low or middle income countries (%),,10
2018,Barcelona,la Bordeta,average income per person (€),,14605
2018,Barcelona,Sants-Badal,employed population (%),,66
2018,Barcelona,Sants-Badal,low-skilled workers (%),,9.3
2018,Barcelona,Sants-Badal,population with low studies (%),,15.6
2018,Barcelona,Sants-Badal,young population without post-compulsory education (%),,19.3
2018,Barcelona,Sants-Badal,foreign population from low or middle income countries (%),,14
2018,Barcelona,Sants-Badal,average income per person (€),,14401
2018,Barcelona,Sants,employed population (%),,66.2
2018,Barcelona,Sants,low-skilled workers (%),,6.9
2018,Barcelona,Sants,population with low studies (%),,13.4
2018,Barcelona,Sants,young population without post-compulsory education (%),,16.5
2018,Barcelona,Sants,foreign population from low or middle income countries (%),,12.7
2018,Barcelona,Sants,average income per person (€),,16054
2018,Barcelona,les Corts,employed population (%),,66.5
2018,Barcelona,les Corts,low-skilled workers (%),,3.5
2018,Barcelona,les Corts,population with low studies (%),,8.9
2018,Barcelona,les Corts,young population without post-compulsory education (%),,8
2018,Barcelona,les Corts,foreign population from low or middle income countries (%),,6.9
2018,Barcelona,les Corts,average income per person (€),,21146
2018,Barcelona,la Maternitat i Sant Ramon,employed population (%),,65.9
2018,Barcelona,la Maternitat i Sant Ramon,low-skilled workers (%),,4
2018,Barcelona,la Maternitat i Sant Ramon,population with low studies (%),,11.2
2018,Barcelona,la Maternitat i Sant Ramon,young population without post-compulsory education (%),,9.1
2018,Barcelona,la Maternitat i Sant Ramon,foreign population from low or middle income countries (%),,7.8
2018,Barcelona,la Maternitat i Sant Ramon,average income per person (€),,19160
2018,Barcelona,Pedralbes,employed population (%),,60.4
2018,Barcelona,Pedralbes,low-skilled workers (%),,2.1
2018,Barcelona,Pedralbes,population with low studies (%),,4.8
2018,Barcelona,Pedralbes,young population without post-compulsory education (%),,7.2
2018,Barcelona,Pedralbes,foreign population from low or middle income countries (%),,8.1
2018,Barcelona,Pedralbes,average income per person (€),,29035
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",employed population (%),,66.1
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",low-skilled workers (%),,4.9
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",population with low studies (%),,7.8
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",young population without post-compulsory education (%),,15.6
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",foreign population from low or middle income countries (%),,4.1
2018,Barcelona,"Vallvidrera, el Tibidabo i les Planes",average income per person (€),,19775
2018,Barcelona,Sarrià,employed population (%),,65.9
2018,Barcelona,Sarrià,low-skilled workers (%),,2.4
2018,Barcelona,Sarrià,population with low studies (%),,6.2
2018,Barcelona,Sarrià,young population without post-compulsory education (%),,6.8
2018,Barcelona,Sarrià,foreign population from low or middle income countries (%),,4.7
2018,Barcelona,Sarrià,average income per person (€),,26227
2018,Barcelona,les Tres Torres,employed population (%),,66.3
2018,Barcelona,les Tres Torres,low-skilled workers (%),,2
2018,Barcelona,les Tres Torres,population with low studies (%),,3.8
2018,Barcelona,les Tres Torres,young population without post-compulsory education (%),,4.9
2018,Barcelona,les Tres Torres,foreign population from low or middle income countries (%),,3.7
2018,Barcelona,les Tres Torres,average income per person (€),,30534
2018,Barcelona,Sant Gervasi-la Bonanova,employed population (%),,65.8
2018,Barcelona,Sant Gervasi-la Bonanova,low-skilled workers (%),,2.7
2018,Barcelona,Sant Gervasi-la Bonanova,population with low studies (%),,4.8
2018,Barcelona,Sant Gervasi-la Bonanova,young population without post-compulsory education (%),,6.9
2018,Barcelona,Sant Gervasi-la Bonanova,foreign population from low or middle income countries (%),,6
2018,Barcelona,Sant Gervasi-la Bonanova,average income per person (€),,26528
2018,Barcelona,Sant Gervasi-Galvany,employed population (%),,65.9
2018,Barcelona,Sant Gervasi-Galvany,low-skilled workers (%),,2.3
2018,Barcelona,Sant Gervasi-Galvany,population with low studies (%),,4.4
2018,Barcelona,Sant Gervasi-Galvany,young population without post-compulsory education (%),,5.3
2018,Barcelona,Sant Gervasi-Galvany,foreign population from low or middle income countries (%),,5.6
2018,Barcelona,Sant Gervasi-Galvany,average income per person (€),,27042
2018,Barcelona,el Putxet i el Farró,employed population (%),,67.5
2018,Barcelona,el Putxet i el Farró,low-skilled workers (%),,2.8
2018,Barcelona,el Putxet i el Farró,population with low studies (%),,5.1
2018,Barcelona,el Putxet i el Farró,young population without post-compulsory education (%),,6.4
2018,Barcelona,el Putxet i el Farró,foreign population from low or middle income countries (%),,6.4
2018,Barcelona,el Putxet i el Farró,average income per person (€),,21715
2018,Barcelona,Vallcarca i els Penitents,employed population (%),,68.8
2018,Barcelona,Vallcarca i els Penitents,low-skilled workers (%),,4.6
2018,Barcelona,Vallcarca i els Penitents,population with low studies (%),,9.7
2018,Barcelona,Vallcarca i els Penitents,young population without post-compulsory education (%),,11.3
2018,Barcelona,Vallcarca i els Penitents,foreign population from low or middle income countries (%),,7.7
2018,Barcelona,Vallcarca i els Penitents,average income per person (€),,18883
2018,Barcelona,el Coll,employed population (%),,67.1
2018,Barcelona,el Coll,low-skilled workers (%),,6.9
2018,Barcelona,el Coll,population with low studies (%),,12.4
2018,Barcelona,el Coll,young population without post-compulsory education (%),,16.6
2018,Barcelona,el Coll,foreign population from low or middle income countries (%),,9.6
2018,Barcelona,el Coll,average income per person (€),,14804
2018,Barcelona,la Salut,employed population (%),,67.3
2018,Barcelona,la Salut,low-skilled workers (%),,4.3
2018,Barcelona,la Salut,population with low studies (%),,10.1
2018,Barcelona,la Salut,young population without post-compulsory education (%),,10.8
2018,Barcelona,la Salut,foreign population from low or middle income countries (%),,7.5
2018,Barcelona,la Salut,average income per person (€),,18325
2018,Barcelona,la Vila de Gràcia,employed population (%),,66.1
2018,Barcelona,la Vila de Gràcia,low-skilled workers (%),,4.3
2018,Barcelona,la Vila de Gràcia,population with low studies (%),,9.6
2018,Barcelona,la Vila de Gràcia,young population without post-compulsory education (%),,9.5
2018,Barcelona,la Vila de Gràcia,foreign population from low or middle income countries (%),,8.7
2018,Barcelona,la Vila de Gràcia,average income per person (€),,17157
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,employed population (%),,67.7
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,low-skilled workers (%),,4.2
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,population with low studies (%),,9.7
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,young population without post-compulsory education (%),,10.5
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,foreign population from low or middle income countries (%),,7.8
2018,Barcelona,el Camp d'en Grassot i Gràcia Nova,average income per person (€),,18191
2018,Barcelona,el Baix Guinardó,employed population (%),,67.5
2018,Barcelona,el Baix Guinardó,low-skilled workers (%),,5.6
2018,Barcelona,el Baix Guinardó,population with low studies (%),,12.8
2018,Barcelona,el Baix Guinardó,young population without post-compulsory education (%),,13.4
2018,Barcelona,el Baix Guinardó,foreign population from low or middle income countries (%),,9.3
2018,Barcelona,el Baix Guinardó,average income per person (€),,15873
2018,Barcelona,Can Baró,employed population (%),,66.5
2018,Barcelona,Can Baró,low-skilled workers (%),,8.1
2018,Barcelona,Can Baró,population with low studies (%),,14.9
2018,Barcelona,Can Baró,young population without post-compulsory education (%),,18.3
2018,Barcelona,Can Baró,foreign population from low or middle income countries (%),,9.1
2018,Barcelona,Can Baró,average income per person (€),,14516
2018,Barcelona,el Guinardó,employed population (%),,67.7
2018,Barcelona,el Guinardó,low-skilled workers (%),,7.2
2018,Barcelona,el Guinardó,population with low studies (%),,13.1
2018,Barcelona,el Guinardó,young population without post-compulsory education (%),,15.9
2018,Barcelona,el Guinardó,foreign population from low or middle income countries (%),,10.4
2018,Barcelona,el Guinardó,average income per person (€),,15355
2018,Barcelona,la Font d'en Fargues,employed population (%),,71.1
2018,Barcelona,la Font d'en Fargues,low-skilled workers (%),,4.7
2018,Barcelona,la Font d'en Fargues,population with low studies (%),,11.5
2018,Barcelona,la Font d'en Fargues,young population without post-compulsory education (%),,12.3
2018,Barcelona,la Font d'en Fargues,foreign population from low or middle income countries (%),,3.9
2018,Barcelona,la Font d'en Fargues,average income per person (€),,17859
2018,Barcelona,el Carmel,employed population (%),,65.8
2018,Barcelona,el Carmel,low-skilled workers (%),,14.1
2018,Barcelona,el Carmel,population with low studies (%),,21.5
2018,Barcelona,el Carmel,young population without post-compulsory education (%),,30.4
2018,Barcelona,el Carmel,foreign population from low or middle income countries (%),,12.3
2018,Barcelona,el Carmel,average income per person (€),,11394
2018,Barcelona,la Teixonera,employed population (%),,67.3
2018,Barcelona,la Teixonera,low-skilled workers (%),,11
2018,Barcelona,la Teixonera,population with low studies (%),,18.9
2018,Barcelona,la Teixonera,young population without post-compulsory education (%),,23.5
2018,Barcelona,la Teixonera,foreign population from low or middle income countries (%),,11
